
--- TABLA 1: PARÁMETROS DE LA INSTANCIA ---
Instalaciones (Facilities)
ID  | Coste Fijo (fj) | Capacidad (sj)
521  | 20,00        | -               
522  | 14,00        | -               
523  | 19,00        | -               
524  | 7,00         | -               
525  | 6,00         | -               
526  | 14,00        | -               
527  | 16,00        | -               
528  | 15,00        | -               
529  | 7,00         | -               
530  | 5,00         | -               
531  | 10,00        | -               
532  | 15,00        | -               
533  | 14,00        | -               
534  | 16,00        | -               
535  | 9,00         | -               
536  | 20,00        | -               
537  | 20,00        | -               
538  | 7,00         | -               
539  | 18,00        | -               
540  | 9,00         | -               
541  | 6,00         | -               
542  | 20,00        | -               
543  | 19,00        | -               
544  | 10,00        | -               
545  | 15,00        | -               
546  | 11,00        | -               
547  | 11,00        | -               
548  | 10,00        | -               
549  | 19,00        | -               
550  | 16,00        | -               
551  | 16,00        | -               
552  | 16,00        | -               
553  | 14,00        | -               
554  | 7,00         | -               
555  | 17,00        | -               
556  | 19,00        | -               
557  | 16,00        | -               
558  | 12,00        | -               
559  | 16,00        | -               
560  | 13,00        | -               
561  | 14,00        | -               
562  | 14,00        | -               
563  | 12,00        | -               
564  | 15,00        | -               
565  | 8,00         | -               
566  | 17,00        | -               
567  | 19,00        | -               
568  | 6,00         | -               
569  | 18,00        | -               
570  | 10,00        | -               
571  | 20,00        | -               
572  | 10,00        | -               
573  | 19,00        | -               
574  | 7,00         | -               
575  | 17,00        | -               
576  | 15,00        | -               
577  | 5,00         | -               
578  | 17,00        | -               
579  | 16,00        | -               
580  | 5,00         | -               
581  | 16,00        | -               
582  | 18,00        | -               
583  | 14,00        | -               
584  | 8,00         | -               
585  | 17,00        | -               
586  | 14,00        | -               
587  | 12,00        | -               
588  | 6,00         | -               
589  | 20,00        | -               
590  | 7,00         | -               
591  | 18,00        | -               
592  | 18,00        | -               
593  | 8,00         | -               
594  | 12,00        | -               
595  | 6,00         | -               
596  | 5,00         | -               
597  | 11,00        | -               
598  | 20,00        | -               
599  | 12,00        | -               
600  | 12,00        | -               
601  | 13,00        | -               
602  | 5,00         | -               
603  | 12,00        | -               
604  | 6,00         | -               
605  | 6,00         | -               
606  | 6,00         | -               
607  | 20,00        | -               
608  | 17,00        | -               
609  | 18,00        | -               
610  | 6,00         | -               
611  | 11,00        | -               
612  | 20,00        | -               
613  | 9,00         | -               
614  | 10,00        | -               
615  | 20,00        | -               
616  | 19,00        | -               
617  | 5,00         | -               
618  | 7,00         | -               
619  | 18,00        | -               
620  | 7,00         | -               
621  | 17,00        | -               
622  | 13,00        | -               
623  | 6,00         | -               
624  | 10,00        | -               
625  | 7,00         | -               
626  | 13,00        | -               
627  | 8,00         | -               
628  | 8,00         | -               
629  | 12,00        | -               
630  | 5,00         | -               
631  | 9,00         | -               
632  | 20,00        | -               
633  | 15,00        | -               
634  | 20,00        | -               
635  | 11,00        | -               
636  | 12,00        | -               
637  | 15,00        | -               
638  | 13,00        | -               
639  | 15,00        | -               
640  | 18,00        | -               
641  | 20,00        | -               
642  | 20,00        | -               
643  | 19,00        | -               
644  | 18,00        | -               
645  | 7,00         | -               
646  | 15,00        | -               
647  | 12,00        | -               
648  | 17,00        | -               
649  | 19,00        | -               
650  | 6,00         | -               
651  | 19,00        | -               
652  | 19,00        | -               
653  | 8,00         | -               
654  | 15,00        | -               
655  | 7,00         | -               
656  | 6,00         | -               
657  | 12,00        | -               
658  | 15,00        | -               
659  | 11,00        | -               
660  | 20,00        | -               
661  | 14,00        | -               
662  | 10,00        | -               
663  | 13,00        | -               
664  | 9,00         | -               
665  | 16,00        | -               
666  | 5,00         | -               
667  | 16,00        | -               
668  | 13,00        | -               
669  | 8,00         | -               
670  | 14,00        | -               
671  | 13,00        | -               
672  | 16,00        | -               
673  | 6,00         | -               
674  | 14,00        | -               
675  | 9,00         | -               
676  | 8,00         | -               
677  | 10,00        | -               
678  | 15,00        | -               
679  | 12,00        | -               
680  | 17,00        | -               
681  | 14,00        | -               
682  | 14,00        | -               
683  | 8,00         | -               
684  | 6,00         | -               
685  | 16,00        | -               
686  | 15,00        | -               
687  | 17,00        | -               
688  | 19,00        | -               
689  | 7,00         | -               
690  | 5,00         | -               
691  | 9,00         | -               
692  | 10,00        | -               
693  | 17,00        | -               
694  | 6,00         | -               
695  | 14,00        | -               
696  | 14,00        | -               
697  | 15,00        | -               
698  | 18,00        | -               
699  | 9,00         | -               
700  | 8,00         | -               
701  | 8,00         | -               
702  | 20,00        | -               
703  | 10,00        | -               
704  | 5,00         | -               
705  | 7,00         | -               
706  | 16,00        | -               
707  | 12,00        | -               
708  | 16,00        | -               
709  | 20,00        | -               
710  | 8,00         | -               
711  | 10,00        | -               
712  | 15,00        | -               
713  | 5,00         | -               
714  | 8,00         | -               
715  | 6,00         | -               
716  | 19,00        | -               
717  | 16,00        | -               
718  | 13,00        | -               
719  | 5,00         | -               
720  | 15,00        | -               
721  | 7,00         | -               
722  | 11,00        | -               
723  | 7,00         | -               
724  | 19,00        | -               
725  | 16,00        | -               
726  | 10,00        | -               
727  | 16,00        | -               
728  | 11,00        | -               
729  | 18,00        | -               
730  | 14,00        | -               
731  | 13,00        | -               
732  | 14,00        | -               
733  | 17,00        | -               
734  | 14,00        | -               
735  | 15,00        | -               
736  | 9,00         | -               
737  | 12,00        | -               
738  | 6,00         | -               
739  | 18,00        | -               
740  | 6,00         | -               
741  | 16,00        | -               
742  | 15,00        | -               
743  | 13,00        | -               
744  | 15,00        | -               
745  | 20,00        | -               
746  | 7,00         | -               
747  | 20,00        | -               
748  | 19,00        | -               
749  | 17,00        | -               
750  | 14,00        | -               
751  | 11,00        | -               
752  | 14,00        | -               
753  | 8,00         | -               
754  | 14,00        | -               
755  | 9,00         | -               
756  | 11,00        | -               
757  | 6,00         | -               
758  | 7,00         | -               
759  | 17,00        | -               
760  | 20,00        | -               
761  | 6,00         | -               
762  | 18,00        | -               
763  | 6,00         | -               
764  | 10,00        | -               
765  | 11,00        | -               
766  | 19,00        | -               
767  | 9,00         | -               
768  | 9,00         | -               
769  | 5,00         | -               
770  | 16,00        | -               
771  | 11,00        | -               
772  | 11,00        | -               
773  | 9,00         | -               
774  | 15,00        | -               
775  | 5,00         | -               
776  | 7,00         | -               
777  | 19,00        | -               
778  | 12,00        | -               
779  | 19,00        | -               
780  | 17,00        | -               
781  | 19,00        | -               
782  | 19,00        | -               
783  | 11,00        | -               
784  | 13,00        | -               
785  | 8,00         | -               
786  | 16,00        | -               
787  | 10,00        | -               
788  | 8,00         | -               
789  | 18,00        | -               
790  | 13,00        | -               
791  | 13,00        | -               
792  | 16,00        | -               
793  | 17,00        | -               
794  | 19,00        | -               
795  | 6,00         | -               
796  | 10,00        | -               
797  | 8,00         | -               
798  | 20,00        | -               
799  | 7,00         | -               
800  | 8,00         | -               
801  | 13,00        | -               
802  | 17,00        | -               
803  | 17,00        | -               
804  | 15,00        | -               
805  | 18,00        | -               
806  | 17,00        | -               
807  | 17,00        | -               
808  | 15,00        | -               
809  | 7,00         | -               
810  | 14,00        | -               
811  | 19,00        | -               
812  | 9,00         | -               
813  | 18,00        | -               
814  | 18,00        | -               
815  | 11,00        | -               
816  | 17,00        | -               
817  | 8,00         | -               
818  | 12,00        | -               
819  | 6,00         | -               
820  | 12,00        | -               
821  | 15,00        | -               
822  | 15,00        | -               
823  | 5,00         | -               
824  | 8,00         | -               
825  | 15,00        | -               
826  | 20,00        | -               
827  | 12,00        | -               
828  | 14,00        | -               
829  | 7,00         | -               
830  | 8,00         | -               
831  | 5,00         | -               
832  | 18,00        | -               
833  | 7,00         | -               
834  | 12,00        | -               
835  | 10,00        | -               
836  | 16,00        | -               
837  | 5,00         | -               
838  | 6,00         | -               
839  | 18,00        | -               
840  | 10,00        | -               
841  | 6,00         | -               
842  | 19,00        | -               
843  | 13,00        | -               
844  | 19,00        | -               
845  | 11,00        | -               
846  | 20,00        | -               
847  | 17,00        | -               
848  | 7,00         | -               
849  | 12,00        | -               
850  | 11,00        | -               
851  | 17,00        | -               
852  | 6,00         | -               
853  | 6,00         | -               
854  | 8,00         | -               
855  | 17,00        | -               
856  | 5,00         | -               
857  | 12,00        | -               
858  | 17,00        | -               
859  | 14,00        | -               
860  | 7,00         | -               
861  | 15,00        | -               
862  | 7,00         | -               
863  | 11,00        | -               
864  | 5,00         | -               
865  | 17,00        | -               
866  | 9,00         | -               
867  | 19,00        | -               
868  | 20,00        | -               
869  | 5,00         | -               
870  | 17,00        | -               
871  | 7,00         | -               
872  | 9,00         | -               
873  | 16,00        | -               
874  | 20,00        | -               
875  | 5,00         | -               
876  | 18,00        | -               
877  | 17,00        | -               
878  | 16,00        | -               
879  | 6,00         | -               
880  | 11,00        | -               
881  | 5,00         | -               
882  | 11,00        | -               
883  | 5,00         | -               
884  | 6,00         | -               
885  | 19,00        | -               
886  | 16,00        | -               
887  | 7,00         | -               
888  | 15,00        | -               
889  | 8,00         | -               
890  | 5,00         | -               
891  | 15,00        | -               
892  | 19,00        | -               
893  | 16,00        | -               
894  | 14,00        | -               
895  | 20,00        | -               
896  | 19,00        | -               
897  | 14,00        | -               
898  | 13,00        | -               
899  | 15,00        | -               
900  | 7,00         | -               
901  | 8,00         | -               
902  | 6,00         | -               
903  | 13,00        | -               
904  | 17,00        | -               
905  | 6,00         | -               
906  | 12,00        | -               
907  | 19,00        | -               
908  | 16,00        | -               
909  | 12,00        | -               
910  | 19,00        | -               
911  | 10,00        | -               
912  | 10,00        | -               
913  | 19,00        | -               
914  | 15,00        | -               
915  | 5,00         | -               
916  | 15,00        | -               
917  | 18,00        | -               
918  | 17,00        | -               
919  | 8,00         | -               
920  | 16,00        | -               
921  | 7,00         | -               
922  | 20,00        | -               
923  | 9,00         | -               
924  | 18,00        | -               
925  | 16,00        | -               
926  | 11,00        | -               
927  | 5,00         | -               
928  | 16,00        | -               
929  | 19,00        | -               
930  | 17,00        | -               
931  | 19,00        | -               
932  | 15,00        | -               
933  | 8,00         | -               
934  | 9,00         | -               
935  | 7,00         | -               
936  | 19,00        | -               
937  | 9,00         | -               
938  | 8,00         | -               
939  | 19,00        | -               
940  | 9,00         | -               
941  | 7,00         | -               
942  | 16,00        | -               
943  | 7,00         | -               
944  | 9,00         | -               
945  | 15,00        | -               
946  | 19,00        | -               
947  | 19,00        | -               
948  | 15,00        | -               
949  | 13,00        | -               
950  | 8,00         | -               
951  | 15,00        | -               
952  | 10,00        | -               
953  | 7,00         | -               
954  | 15,00        | -               
955  | 9,00         | -               
956  | 7,00         | -               
957  | 9,00         | -               
958  | 10,00        | -               
959  | 9,00         | -               
960  | 8,00         | -               
961  | 10,00        | -               
962  | 20,00        | -               
963  | 7,00         | -               
964  | 6,00         | -               
965  | 6,00         | -               
966  | 18,00        | -               
967  | 11,00        | -               
968  | 18,00        | -               
969  | 8,00         | -               
970  | 13,00        | -               
971  | 20,00        | -               
972  | 15,00        | -               
973  | 18,00        | -               
974  | 20,00        | -               
975  | 19,00        | -               
976  | 15,00        | -               
977  | 11,00        | -               
978  | 17,00        | -               
979  | 19,00        | -               
980  | 19,00        | -               
981  | 8,00         | -               
982  | 19,00        | -               
983  | 7,00         | -               
984  | 10,00        | -               
985  | 6,00         | -               
986  | 5,00         | -               
987  | 10,00        | -               
988  | 16,00        | -               
989  | 10,00        | -               
990  | 6,00         | -               
991  | 20,00        | -               
992  | 19,00        | -               
993  | 6,00         | -               
994  | 18,00        | -               
995  | 14,00        | -               
996  | 8,00         | -               
997  | 9,00         | -               
998  | 19,00        | -               
999  | 15,00        | -               
1000 | 16,00        | -               
1001 | 10,00        | -               
1002 | 15,00        | -               
1003 | 5,00         | -               
1004 | 15,00        | -               
1005 | 12,00        | -               
1006 | 12,00        | -               
1007 | 11,00        | -               
1008 | 18,00        | -               
1009 | 5,00         | -               
1010 | 18,00        | -               
1011 | 11,00        | -               
1012 | 17,00        | -               
1013 | 7,00         | -               
1014 | 5,00         | -               
1015 | 5,00         | -               
1016 | 12,00        | -               
1017 | 13,00        | -               
1018 | 7,00         | -               
1019 | 15,00        | -               
1020 | 5,00         | -               
1021 | 20,00        | -               
1022 | 20,00        | -               
1023 | 17,00        | -               
1024 | 13,00        | -               
1025 | 11,00        | -               
1026 | 7,00         | -               
1027 | 12,00        | -               
1028 | 14,00        | -               
1029 | 17,00        | -               
1030 | 8,00         | -               
1031 | 10,00        | -               
1032 | 18,00        | -               
1033 | 19,00        | -               
1034 | 10,00        | -               
1035 | 18,00        | -               
1036 | 6,00         | -               
1037 | 16,00        | -               
1038 | 10,00        | -               
1039 | 6,00         | -               
1040 | 17,00        | -               
1041 | 16,00        | -               
1042 | 8,00         | -               
1043 | 8,00         | -               
1044 | 13,00        | -               
1045 | 15,00        | -               
1046 | 19,00        | -               
1047 | 12,00        | -               
1048 | 14,00        | -               
1049 | 14,00        | -               
1050 | 7,00         | -               
1051 | 5,00         | -               
1052 | 5,00         | -               
1053 | 7,00         | -               
1054 | 8,00         | -               
1055 | 5,00         | -               
1056 | 6,00         | -               
1057 | 9,00         | -               
1058 | 17,00        | -               
1059 | 20,00        | -               
1060 | 19,00        | -               
1061 | 5,00         | -               
1062 | 10,00        | -               
1063 | 12,00        | -               
1064 | 6,00         | -               
1065 | 11,00        | -               
1066 | 8,00         | -               
1067 | 18,00        | -               
1068 | 10,00        | -               
1069 | 18,00        | -               
1070 | 13,00        | -               
1071 | 5,00         | -               
1072 | 20,00        | -               
1073 | 20,00        | -               
1074 | 6,00         | -               
1075 | 5,00         | -               
1076 | 9,00         | -               
1077 | 13,00        | -               
1078 | 14,00        | -               
1079 | 8,00         | -               
1080 | 13,00        | -               
1081 | 10,00        | -               
1082 | 16,00        | -               
1083 | 18,00        | -               
1084 | 20,00        | -               
1085 | 9,00         | -               
1086 | 9,00         | -               
1087 | 18,00        | -               
1088 | 20,00        | -               
1089 | 20,00        | -               
1090 | 19,00        | -               
1091 | 19,00        | -               
1092 | 7,00         | -               
1093 | 11,00        | -               
1094 | 13,00        | -               
1095 | 13,00        | -               
1096 | 15,00        | -               
1097 | 9,00         | -               
1098 | 6,00         | -               
1099 | 10,00        | -               
1100 | 19,00        | -               
1101 | 11,00        | -               
1102 | 20,00        | -               
1103 | 9,00         | -               
1104 | 8,00         | -               
1105 | 5,00         | -               
1106 | 8,00         | -               
1107 | 15,00        | -               
1108 | 8,00         | -               
1109 | 20,00        | -               
1110 | 9,00         | -               
1111 | 20,00        | -               
1112 | 15,00        | -               
1113 | 6,00         | -               
1114 | 13,00        | -               
1115 | 7,00         | -               
1116 | 19,00        | -               
1117 | 19,00        | -               
1118 | 19,00        | -               
1119 | 11,00        | -               
1120 | 19,00        | -               
1121 | 5,00         | -               
1122 | 10,00        | -               
1123 | 12,00        | -               
1124 | 16,00        | -               
1125 | 9,00         | -               
1126 | 20,00        | -               
1127 | 9,00         | -               
1128 | 18,00        | -               
1129 | 7,00         | -               
1130 | 20,00        | -               
1131 | 10,00        | -               
1132 | 18,00        | -               
1133 | 20,00        | -               
1134 | 10,00        | -               
1135 | 14,00        | -               
1136 | 15,00        | -               
1137 | 20,00        | -               
1138 | 20,00        | -               
1139 | 14,00        | -               
1140 | 5,00         | -               
1141 | 9,00         | -               
1142 | 18,00        | -               
1143 | 18,00        | -               
1144 | 7,00         | -               
1145 | 5,00         | -               
1146 | 10,00        | -               
1147 | 17,00        | -               
1148 | 10,00        | -               
1149 | 14,00        | -               
1150 | 17,00        | -               
1151 | 19,00        | -               
1152 | 19,00        | -               
1153 | 20,00        | -               
1154 | 15,00        | -               
1155 | 7,00         | -               
1156 | 17,00        | -               
1157 | 20,00        | -               
1158 | 12,00        | -               
1159 | 5,00         | -               
1160 | 15,00        | -               
1161 | 10,00        | -               
1162 | 8,00         | -               
1163 | 9,00         | -               
1164 | 5,00         | -               
1165 | 12,00        | -               
1166 | 11,00        | -               
1167 | 12,00        | -               
1168 | 13,00        | -               
1169 | 5,00         | -               
1170 | 7,00         | -               
1171 | 13,00        | -               
1172 | 16,00        | -               
1173 | 14,00        | -               
1174 | 16,00        | -               
1175 | 10,00        | -               
1176 | 10,00        | -               
1177 | 12,00        | -               
1178 | 12,00        | -               
1179 | 15,00        | -               
1180 | 18,00        | -               
1181 | 14,00        | -               
1182 | 5,00         | -               
1183 | 16,00        | -               
1184 | 8,00         | -               
1185 | 6,00         | -               
1186 | 5,00         | -               
1187 | 5,00         | -               
1188 | 19,00        | -               
1189 | 17,00        | -               
1190 | 10,00        | -               
1191 | 19,00        | -               
1192 | 19,00        | -               
1193 | 9,00         | -               
1194 | 19,00        | -               
1195 | 14,00        | -               
1196 | 6,00         | -               
1197 | 10,00        | -               
1198 | 14,00        | -               
1199 | 7,00         | -               
1200 | 15,00        | -               
1201 | 15,00        | -               
1202 | 11,00        | -               
1203 | 8,00         | -               
1204 | 10,00        | -               
1205 | 12,00        | -               
1206 | 20,00        | -               
1207 | 12,00        | -               
1208 | 20,00        | -               
1209 | 18,00        | -               
1210 | 7,00         | -               
1211 | 10,00        | -               
1212 | 11,00        | -               
1213 | 18,00        | -               
1214 | 8,00         | -               
1215 | 12,00        | -               
1216 | 6,00         | -               
1217 | 5,00         | -               
1218 | 6,00         | -               
1219 | 8,00         | -               
1220 | 16,00        | -               
1221 | 12,00        | -               
1222 | 16,00        | -               
1223 | 14,00        | -               
1224 | 6,00         | -               
1225 | 8,00         | -               
1226 | 10,00        | -               
1227 | 9,00         | -               
1228 | 7,00         | -               
1229 | 8,00         | -               
1230 | 6,00         | -               
1231 | 19,00        | -               
1232 | 19,00        | -               
1233 | 19,00        | -               
1234 | 17,00        | -               
1235 | 11,00        | -               
1236 | 6,00         | -               
1237 | 5,00         | -               
1238 | 19,00        | -               
1239 | 12,00        | -               
1240 | 20,00        | -               
1241 | 20,00        | -               
1242 | 10,00        | -               
1243 | 20,00        | -               
1244 | 14,00        | -               
1245 | 12,00        | -               
1246 | 14,00        | -               
1247 | 16,00        | -               
1248 | 15,00        | -               
1249 | 19,00        | -               
1250 | 9,00         | -               
1251 | 18,00        | -               
1252 | 15,00        | -               
1253 | 11,00        | -               
1254 | 20,00        | -               
1255 | 18,00        | -               
1256 | 7,00         | -               
1257 | 19,00        | -               
1258 | 6,00         | -               
1259 | 13,00        | -               
1260 | 17,00        | -               
1261 | 9,00         | -               
1262 | 14,00        | -               
1263 | 6,00         | -               
1264 | 17,00        | -               
1265 | 10,00        | -               
1266 | 15,00        | -               
1267 | 12,00        | -               
1268 | 11,00        | -               
1269 | 5,00         | -               
1270 | 8,00         | -               
1271 | 5,00         | -               
1272 | 10,00        | -               
1273 | 6,00         | -               
1274 | 8,00         | -               
1275 | 18,00        | -               
1276 | 19,00        | -               
